YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (MW/h),GENERATION (GW/h)
2008,OR,Total Electric Power Industry,Petroleum,14793,0.014793
2008,OR,Total Electric Power Industry,Wind,2575234,2.575234
2008,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,717117,0.717117
2008,PA,Total Electric Power Industry,Total,222350925,222.350925
2008,PA,Total Electric Power Industry,Coal,117583412,117.583412
2008,PA,Total Electric Power Industry,Hydroelectric Conventional,2548858,2.548858
2008,PA,Total Electric Power Industry,Natural Gas,18730607,18.730607
2008,PA,Total Electric Power Industry,Nuclear,78658093,78.658093
2008,PA,Total Electric Power Industry,Other Biomass,1416201,1.416201
2008,PA,Total Electric Power Industry,Other Gases,609664,0.609664
2008,PA,Total Electric Power Industry,Petroleum,937924,0.937924
2008,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,175,0.000175
2008,PA,Total Electric Power Industry,Wind,729425,0.729425
2008,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,657976,0.657976
2008,RI,Total Electric Power Industry,Total,7387266,7.387266
2008,RI,Total Electric Power Industry,Hydroelectric Conventional,4977,0.004977
2008,RI,Total Electric Power Industry,Natural Gas,7197548,7.197548
2008,RI,Total Electric Power Industry,Other Biomass,158407,0.158407
2008,RI,Total Electric Power Industry,Petroleum,26334,0.026334
2008,SC,Total Electric Power Industry,Total,100978005,100.978005
2008,SC,Total Electric Power Industry,Coal,41539695,41.539695
2008,SC,Total Electric Power Industry,Hydroelectric Conventional,1123115,1.123115
2008,SC,Total Electric Power Industry,Natural Gas,5728988,5.728988
2008,SC,Total Electric Power Industry,Nuclear,51762950,51.76295
2008,SC,Total Electric Power Industry,Other Biomass,119759,0.119759
2008,SC,Total Electric Power Industry,Other Gases,0,0
2008,SC,Total Electric Power Industry,Petroleum,180467,0.180467
2008,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,1696067,1.696067
2008,SD,Total Electric Power Industry,Total,7082672,7.082672
2008,SD,Total Electric Power Industry,Coal,3660482,3.660482
2008,SD,Total Electric Power Industry,Hydroelectric Conventional,2993107,2.993107
2008,SD,Total Electric Power Industry,Natural Gas,228569,0.228569
2008,SD,Total Electric Power Industry,Other Biomass,1665,0.001665
2008,SD,Total Electric Power Industry,Petroleum,23175,0.023175
2008,SD,Total Electric Power Industry,Wind,145136,0.145136
2008,TN,Total Electric Power Industry,Total,90663312,90.663312
2008,TN,Total Electric Power Industry,Coal,57058129,57.058129
2008,TN,Total Electric Power Industry,Hydroelectric Conventional,5646073,5.646073
2008,TN,Total Electric Power Industry,Natural Gas,467230,0.46723
2008,TN,Total Electric Power Industry,Nuclear,27029617,27.029617
2008,TN,Total Electric Power Industry,Other Biomass,35900,0.0359
2008,TN,Total Electric Power Industry,Other Gases,12030,0.01203
2008,TN,Total Electric Power Industry,Petroleum,215684,0.215684
2008,TN,Total Electric Power Industry,Wind,50117,0.050117
2008,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,879293,0.879293
2008,TX,Total Electric Power Industry,Total,404787781,404.787781
2008,TX,Total Electric Power Industry,Coal,147131841,147.131841
2008,TX,Total Electric Power Industry,Hydroelectric Conventional,1039467,1.039467
2008,TX,Total Electric Power Industry,Natural Gas,193247078,193.247078
2008,TX,Total Electric Power Industry,Nuclear,40727370,40.72737
2008,TX,Total Electric Power Industry,Other Biomass,438473,0.438473
2008,TX,Total Electric Power Industry,Other Gases,3400506,3.400506
2008,TX,Total Electric Power Industry,Petroleum,1033520,1.03352
2008,TX,Total Electric Power Industry,Wind,16225022,16.225022
2008,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,975599,0.975599
2008,UT,Total Electric Power Industry,Total,46578763,46.578763
2008,UT,Total Electric Power Industry,Coal,38020367,38.020367
2008,UT,Total Electric Power Industry,Geothermal,254277,0.254277
2008,UT,Total Electric Power Industry,Hydroelectric Conventional,668084,0.668084
2008,UT,Total Electric Power Industry,Natural Gas,7366307,7.366307
2008,UT,Total Electric Power Industry,Other Biomass,23685,0.023685
2008,UT,Total Electric Power Industry,Other Gases,35788,0.035788
2008,UT,Total Electric Power Industry,Petroleum,43612,0.043612
2008,UT,Total Electric Power Industry,Wind,23900,0.0239
2008,VA,Total Electric Power Industry,Total,72678531,72.678531
2008,VA,Total Electric Power Industry,Coal,31776356,31.776356
2008,VA,Total Electric Power Industry,Hydroelectric Conventional,1010993,1.010993
2008,VA,Total Electric Power Industry,Natural Gas,9315083,9.315083
2008,VA,Total Electric Power Industry,Nuclear,27930764,27.930764
2008,VA,Total Electric Power Industry,Other Biomass,782172,0.782172
2008,VA,Total Electric Power Industry,Petroleum,1150360,1.15036
2008,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,1916288,1.916288
2008,VT,Total Electric Power Industry,Total,6820216,6.820216
2008,VT,Total Electric Power Industry,Hydroelectric Conventional,1492904,1.492904
2008,VT,Total Electric Power Industry,Natural Gas,2655,0.002655
2008,VT,Total Electric Power Industry,Nuclear,4895053,4.895053
2008,VT,Total Electric Power Industry,Other Biomass,0,0
2008,VT,Total Electric Power Industry,Petroleum,4266,0.004266
2008,VT,Total Electric Power Industry,Wind,10235,0.010235
2008,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,415103,0.415103
2008,WA,Total Electric Power Industry,Total,110828451,110.828451
2008,WA,Total Electric Power Industry,Coal,8761644,8.761644
2008,WA,Total Electric Power Industry,Hydroelectric Conventional,77636758,77.636758
2008,WA,Total Electric Power Industry,Natural Gas,9809354,9.809354
2008,WA,Total Electric Power Industry,Nuclear,9269639,9.269639
2008,WA,Total Electric Power Industry,Other Biomass,167881,0.167881
2008,WA,Total Electric Power Industry,Other Gases,272339,0.272339
2008,WA,Total Electric Power Industry,Petroleum,35189,0.035189
2008,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2008,WA,Total Electric Power Industry,Wind,3657484,3.657484
2008,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,1113073,1.113073
2008,WI,Total Electric Power Industry,Total,63479555,63.479555
2008,WI,Total Electric Power Industry,Coal,41705860,41.70586
2008,WI,Total Electric Power Industry,Hydroelectric Conventional,1616142,1.616142
2008,WI,Total Electric Power Industry,Natural Gas,5243589,5.243589
2008,WI,Total Electric Power Industry,Nuclear,12154510,12.15451
2008,WI,Total Electric Power Industry,Other Biomass,491754,0.491754
2008,WI,Total Electric Power Industry,Petroleum,931160,0.93116
2008,WI,Total Electric Power Industry,Wind,487141,0.487141
2008,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,775040,0.77504
2008,WV,Total Electric Power Industry,Total,91123097,91.123097
2008,WV,Total Electric Power Industry,Coal,89113480,89.11348
2008,WV,Total Electric Power Industry,Hydroelectric Conventional,1248037,1.248037
2008,WV,Total Electric Power Industry,Natural Gas,180410,0.18041
2008,WV,Total Electric Power Industry,Other Biomass,0,0
2008,WV,Total Electric Power Industry,Other Gases,50251,0.050251
2008,WV,Total Electric Power Industry,Petroleum,137199,0.137199
2008,WV,Total Electric Power Industry,Wind,391910,0.39191
2008,WY,Total Electric Power Industry,Total,46500448,46.500448
2008,WY,Total Electric Power Industry,Coal,43807903,43.807903
2008,WY,Total Electric Power Industry,Hydroelectric Conventional,835275,0.835275
2008,WY,Total Electric Power Industry,Natural Gas,494679,0.494679
2008,WY,Total Electric Power Industry,Other Gases,288645,0.288645
2008,WY,Total Electric Power Industry,Petroleum,44027,0.044027
2008,WY,Total Electric Power Industry,Wind,962542,0.962542
2009,AK,Total Electric Power Industry,Total,6702159,6.702159
2009,AK,Total Electric Power Industry,Coal,630592,0.630592
2009,AK,Total Electric Power Industry,Hydroelectric Conventional,1323744,1.323744
2009,AK,Total Electric Power Industry,Natural Gas,3577403,3.577403
2009,AK,Total Electric Power Industry,Other Biomass,6511,0.006511
2009,AK,Total Electric Power Industry,Petroleum,1156882,1.156882
2009,AK,Total Electric Power Industry,Wind,7027,0.007027
2009,AL,Total Electric Power Industry,Total,143255556,143.255556
2009,AL,Total Electric Power Industry,Coal,55608724,55.608724
2009,AL,Total Electric Power Industry,Hydroelectric Conventional,12535373,12.535373
2009,AL,Total Electric Power Industry,Natural Gas,31617083,31.617083
2009,AL,Total Electric Power Industry,Nuclear,39716204,39.716204
2009,AL,Total Electric Power Industry,Other Biomass,14482,0.014482
2009,AL,Total Electric Power Industry,Other Gases,134728,0.134728
2009,AL,Total Electric Power Industry,Petroleum,219274,0.219274
2009,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,3035375,3.035375
2009,AR,Total Electric Power Industry,Total,57457739,57.457739
2009,AR,Total Electric Power Industry,Coal,25075250,25.07525
2009,AR,Total Electric Power Industry,Hydroelectric Conventional,4192706,4.192706
2009,AR,Total Electric Power Industry,Natural Gas,11221413,11.221413
2009,AR,Total Electric Power Industry,Nuclear,15169966,15.169966
2009,AR,Total Electric Power Industry,Other Biomass,57050,0.05705
2009,AR,Total Electric Power Industry,Petroleum,88470,0.08847
2009,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,1528501,1.528501
2009,AZ,Total Electric Power Industry,Total,111971250,111.97125
2009,AZ,Total Electric Power Industry,Coal,39706817,39.706817
2009,AZ,Total Electric Power Industry,Hydroelectric Conventional,6427345,6.427345
2009,AZ,Total Electric Power Industry,Natural Gas,34739170,34.73917
2009,AZ,Total Electric Power Industry,Nuclear,30661851,30.661851
2009,AZ,Total Electric Power Industry,Other Biomass,21990,0.02199
2009,AZ,Total Electric Power Industry,Petroleum,62699,0.062699
2009,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,14145,0.014145
2009,AZ,Total Electric Power Industry,Wind,29545,0.029545
2009,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,136641,0.136641
2009,CA,Total Electric Power Industry,Total,204776132,204.776132
2009,CA,Total Electric Power Industry,Coal,2049947,2.049947
2009,CA,Total Electric Power Industry,Geothermal,12852783,12.852783
2009,CA,Total Electric Power Industry,Hydroelectric Conventional,27888036,27.888036
2009,CA,Total Electric Power Industry,Natural Gas,113463455,113.463455
2009,CA,Total Electric Power Industry,Nuclear,31763804,31.763804
2009,CA,Total Electric Power Industry,Other Biomass,2467660,2.46766
2009,CA,Total Electric Power Industry,Other Gases,1622844,1.622844
2009,CA,Total Electric Power Industry,Petroleum,1542848,1.542848
2009,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,647390,0.64739
2009,CA,Total Electric Power Industry,Wind,5839813,5.839813
2009,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,3732016,3.732016
2009,CO,Total Electric Power Industry,Total,50565952,50.565952
2009,CO,Total Electric Power Industry,Coal,31636023,31.636023
2009,CO,Total Electric Power Industry,Hydroelectric Conventional,1885724,1.885724
2009,CO,Total Electric Power Industry,Natural Gas,13840025,13.840025
2009,CO,Total Electric Power Industry,Other Biomass,56164,0.056164
2009,CO,Total Electric Power Industry,Other Gases,0,0
2009,CO,Total Electric Power Industry,Petroleum,13453,0.013453
2009,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,25585,0.025585
2009,CO,Total Electric Power Industry,Wind,3163836,3.163836
2009,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,388,0.000388
2009,CT,Total Electric Power Industry,Total,31206222,31.206222
2009,CT,Total Electric Power Industry,Coal,2453497,2.453497
2009,CT,Total Electric Power Industry,Hydroelectric Conventional,509546,0.509546
2009,CT,Total Electric Power Industry,Natural Gas,9809351,9.809351
2009,CT,Total Electric Power Industry,Nuclear,16657382,16.657382
2009,CT,Total Electric Power Industry,Other Biomass,758108,0.758108
2009,CT,Total Electric Power Industry,Other Gases,0,0
2009,CT,Total Electric Power Industry,Petroleum,298878,0.298878
2009,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,622,0.000622
2009,DC,Total Electric Power Industry,Total,35499,0.035499
2009,DC,Total Electric Power Industry,Petroleum,35499,0.035499
2009,DE,Total Electric Power Industry,Total,4841563,4.841563
2009,DE,Total Electric Power Industry,Coal,2848171,2.848171
2009,DE,Total Electric Power Industry,Natural Gas,1376401,1.376401
2009,DE,Total Electric Power Industry,Other Biomass,125611,0.125611
2009,DE,Total Electric Power Industry,Other Gases,227137,0.227137
2009,DE,Total Electric Power Industry,Petroleum,258366,0.258366
2009,FL,Total Electric Power Industry,Total,217952308,217.952308
2009,FL,Total Electric Power Industry,Coal,54003072,54.003072
2009,FL,Total Electric Power Industry,Hydroelectric Conventional,208202,0.208202
2009,FL,Total Electric Power Industry,Natural Gas,118322308,118.322308
2009,FL,Total Electric Power Industry,Nuclear,29117877,29.117877
2009,FL,Total Electric Power Industry,Other Biomass,2376737,2.376737
2009,FL,Total Electric Power Industry,Other Gases,6800,0.0068
2009,FL,Total Electric Power Industry,Petroleum,9221017,9.221017
2009,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,9470,0.00947
2009,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,1954125,1.954125
2009,GA,Total Electric Power Industry,Total,128698376,128.698376
2009,GA,Total Electric Power Industry,Coal,69478196,69.478196
2009,GA,Total Electric Power Industry,Hydroelectric Conventional,3259683,3.259683
2009,GA,Total Electric Power Industry,Natural Gas,20505749,20.505749
2009,GA,Total Electric Power Industry,Nuclear,31682579,31.682579
2009,GA,Total Electric Power Industry,Other Biomass,79600,0.0796
2009,GA,Total Electric Power Industry,Petroleum,649674,0.649674
2009,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,2745569,2.745569
2009,HI,Total Electric Power Industry,Total,11010533,11.010533
2009,HI,Total Electric Power Industry,Coal,1500166,1.500166
2009,HI,Total Electric Power Industry,Geothermal,167591,0.167591
2009,HI,Total Electric Power Industry,Hydroelectric Conventional,112649,0.112649
2009,HI,Total Electric Power Industry,Other Biomass,284427,0.284427
2009,HI,Total Electric Power Industry,Other Gases,22345,0.022345
2009,HI,Total Electric Power Industry,Petroleum,8289107,8.289107
2009,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,1390,0.00139
2009,HI,Total Electric Power Industry,Wind,251427,0.251427
2009,IA,Total Electric Power Industry,Total,51860063,51.860063
2009,IA,Total Electric Power Industry,Coal,37351436,37.351436
2009,IA,Total Electric Power Industry,Hydroelectric Conventional,971165,0.971165
2009,IA,Total Electric Power Industry,Natural Gas,1184217,1.184217
2009,IA,Total Electric Power Industry,Nuclear,4678931,4.678931
2009,IA,Total Electric Power Industry,Other Biomass,167887,0.167887
2009,IA,Total Electric Power Industry,Petroleum,85251,0.085251
2009,IA,Total Electric Power Industry,Wind,7420520,7.42052
2009,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,194,0.000194
2009,ID,Total Electric Power Industry,Total,13100152,13.100152
2009,ID,Total Electric Power Industry,Coal,82565,0.082565
2009,ID,Total Electric Power Industry,Geothermal,75950,0.07595
2009,ID,Total Electric Power Industry,Hydroelectric Conventional,10434264,10.434264
2009,ID,Total Electric Power Industry,Natural Gas,1643595,1.643595
